,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.250430345535,0.0579346418381,0.632352941176,0.633333333333,0.001,1.0000000000000001e-09,"{'C': 0.001, 'gamma': 1.0000000000000001e-09}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00189577978841,0.001779605541,0.0,0.0
1,0.249321222305,0.0612117052078,0.632352941176,0.633333333333,0.001,2.1544346900318822e-08,"{'C': 0.001, 'gamma': 2.1544346900318822e-08}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00191438896241,0.00414866341037,0.0,0.0
2,0.255218744278,0.0585911870003,0.632352941176,0.633333333333,0.001,4.6415888336127725e-07,"{'C': 0.001, 'gamma': 4.6415888336127725e-07}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00543374936727,0.0014269953209,0.0,0.0
3,0.252720475197,0.0595654845238,0.632352941176,0.633333333333,0.001,1.0000000000000001e-05,"{'C': 0.001, 'gamma': 1.0000000000000001e-05}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00303503173057,0.00244513263348,0.0,0.0
4,0.252971589565,0.0598325133324,0.632352941176,0.633333333333,0.001,0.00021544346900318823,"{'C': 0.001, 'gamma': 0.00021544346900318823}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00103815846733,0.000960088947806,0.0,0.0
5,0.259049773216,0.0585993528366,0.632352941176,0.633333333333,0.001,0.0046415888336127729,"{'C': 0.001, 'gamma': 0.0046415888336127729}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00658603706363,0.00290273612773,0.0,0.0
6,0.250972986221,0.058889746666,0.632352941176,0.633333333333,0.001,0.10000000000000001,"{'C': 0.001, 'gamma': 0.10000000000000001}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00415146441401,0.00156183236629,0.0,0.0
7,0.2576790452,0.0608502030373,0.632352941176,0.633333333333,0.001,2.154434690031878,"{'C': 0.001, 'gamma': 2.154434690031878}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00270787638779,0.00243317049405,0.0,0.0
8,0.249479055405,0.0590089559555,0.632352941176,0.633333333333,0.001,46.415888336127729,"{'C': 0.001, 'gamma': 46.415888336127729}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00412302324493,0.00192954109613,0.0,0.0
9,0.336877703667,0.0827504992485,0.632352941176,0.633333333333,0.001,1000.0,"{'C': 0.001, 'gamma': 1000.0}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00275874762462,0.00262042281262,0.0,0.0
10,0.256247222424,0.0607072710991,0.632352941176,0.633333333333,0.0046415888336127772,1.0000000000000001e-09,"{'C': 0.0046415888336127772, 'gamma': 1.0000000000000001e-09}",2,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.632352941176,0.633333333333,0.00282969612123,0.00247123102466,0.0,0.0
