   4.03502526e-04   1.42455561e-04   2.01459569e-03   4.47955410e-03
   1.64198331e-04   5.10970631e-05   3.69259040e-04   6.15504249e-05
   9.34480479e-04   5.39948583e-04   1.73279787e-04   2.72089057e-04
   4.87563936e-04   1.74256726e-04   1.09948812e-04   1.39511859e-04
   1.73556679e-04   1.18138183e-03   8.90368379e-05   6.38106133e-05
   4.43101048e-04   2.72687508e-04   2.85486292e-03   2.30824651e-03
   6.23856729e-05   9.42372692e-05   1.19471466e-03   3.54641801e-04
   3.50531614e-04   5.76660325e-04   1.85516140e-03   1.65454130e-03
   4.50872554e-04   3.10756679e-05   6.36661558e-03   5.27142606e-03
   1.34660770e-04   4.63719280e-04   2.45262254e-03   1.45662948e-03
   0.00000000e+00   0.00000000e+00   1.74911514e-03   1.89107656e-03
   3.97657228e-04   4.61654294e-05   1.76403066e-03   2.94190797e-03
   1.06615414e-03   2.35661466e-04   1.25826891e-03   1.74282538e-03
   8.15314990e-06   2.12824679e-05   1.31220305e-03   2.14137700e-03
   2.68136051e-03   2.44625730e-03   7.50412238e-03   3.51435755e-03
   1.86180263e-03   2.94438575e-03   1.26754028e-04   1.61293067e-04
   1.27567180e-03   1.97652817e-03   3.63011715e-03   3.33280879e-03
   2.07349024e-04   3.96484436e-04   4.07698182e-04   1.87243912e-04
   7.12894246e-04   7.99121537e-04   3.99496268e-04   3.92076744e-04
   2.06919737e-04   5.16013910e-04   2.16029856e-04   4.74659336e-05
   7.61816376e-04   1.32887100e-03   5.88854058e-04   1.88504055e-03
   0.00000000e+00   2.71301729e-05   1.50430156e-03   1.22616429e-03
   6.00552876e-04   9.45586222e-04   1.89703047e-03   4.87013378e-04
   6.99436654e-04   1.09097014e-03   2.46665276e-03   2.18077203e-03
   5.58328383e-04   6.56018048e-04   1.18347442e-03   1.09362342e-03
   7.24269875e-03   8.70322308e-03   2.65460434e-03   3.26807958e-03
   7.29393702e-04   6.36538540e-04   6.50787738e-06   8.16067575e-05
   1.12479200e-04   1.65301435e-04   1.93340624e-04   2.34157007e-04
   5.23910032e-04   7.72722469e-04   1.65527450e-03   1.56390403e-03
   3.35115811e-04   1.93027366e-04   6.22658605e-04   1.86957157e-04
   1.33095962e-03   2.77652168e-04   3.03489672e-04   6.65803074e-04
   2.14877836e-04   3.74083121e-04   6.36871531e-04   9.42646337e-04
   1.18793708e-04   1.59664429e-04   7.79674361e-05   8.19863478e-05
   7.25709242e-04   8.21307457e-04   4.18474699e-04   1.21854832e-04
   1.28079874e-03   1.02713965e-03   1.86153302e-03   2.16277122e-03
   1.89516675e-04   1.65551746e-04   3.02334156e-04   2.64550253e-04
   5.37589715e-04   3.82380225e-04   5.02196100e-03   6.82732546e-03
   1.35034128e-03   9.40016853e-04   3.16507543e-04   1.79928059e-04
   1.26729940e-04   1.48724650e-04   9.06463180e-04   1.78008127e-04
   5.15428699e-04   5.26778922e-04   5.01991371e-04   1.15032080e-04
   9.17215641e-04   3.43878805e-04   1.53398250e-03   1.47278416e-03
   5.34437830e-04   5.05067589e-04   1.70438916e-04   0.00000000e+00
   1.13924682e-03   2.93601998e-04   9.83513219e-04   1.52493782e-03
   4.41471548e-04   4.07623035e-05   5.69798413e-04   1.24421462e-03
   8.08047155e-04   1.15722034e-03   4.01089222e-03   3.77902107e-03
   3.97953268e-04   1.06148877e-03   2.96320138e-04   2.49998437e-04
   3.34556885e-04   3.95416617e-04   3.12493793e-04   2.97310253e-04
   7.25369947e-05   6.69421278e-05   1.35869184e-03   3.24613251e-04
   0.00000000e+00   1.18162905e-04   5.07501428e-04   3.63587218e-04
