,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_min_samples_leaf,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.523639976978,0.0113185048103,0.273381294964,0.98097826087,auto,1,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 1}",15,0.230215827338,0.983695652174,0.280575539568,0.983695652174,0.294964028777,0.980072463768,0.287769784173,0.976449275362,0.00845602883396,0.000941421223487,0.0254354957261,0.0030041891217
1,5.17010349035,0.10350549221,0.291366906475,0.98097826087,auto,1,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 1}",3,0.273381294964,0.983695652174,0.287769784173,0.983695652174,0.31654676259,0.980072463768,0.287769784173,0.976449275362,0.0491301296604,0.00258597749845,0.0156794926027,0.0030041891217
2,26.1728237867,0.51291769743,0.294964028777,0.98097826087,auto,1,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 1}",1,0.26618705036,0.983695652174,0.287769784173,0.983695652174,0.323741007194,0.980072463768,0.302158273381,0.976449275362,0.249434107258,0.00728596009458,0.0209746471038,0.0030041891217
3,0.434004485607,0.00994598865509,0.276978417266,0.890398550725,auto,2,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 2}",13,0.26618705036,0.878623188406,0.280575539568,0.907608695652,0.280575539568,0.894927536232,0.280575539568,0.880434782609,0.00991245261312,0.000188495672225,0.00623039858838,0.0117753623188
4,4.24500066042,0.0925405621529,0.291366906475,0.898097826087,auto,2,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 2}",3,0.287769784173,0.891304347826,0.287769784173,0.903985507246,0.323741007194,0.903985507246,0.26618705036,0.893115942029,0.0398453684297,0.00230008140838,0.020663894412,0.00592241704285
5,21.2869797945,0.461868703365,0.293165467626,0.896286231884,auto,2,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 2}",2,0.294964028777,0.894927536232,0.294964028777,0.900362318841,0.309352517986,0.898550724638,0.273381294964,0.891304347826,0.26784814212,0.00490285199191,0.0128442957348,0.00347877977711
6,0.38862657547,0.0100142359734,0.291366906475,0.767210144928,auto,3,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 3}",3,0.287769784173,0.773550724638,0.302158273381,0.786231884058,0.287769784173,0.76268115942,0.287769784173,0.746376811594,0.00873609427975,0.00123179575963,0.00623039858838,0.0146336000194
7,3.79565697908,0.0902673006058,0.287769784173,0.777626811594,auto,3,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 3}",9,0.280575539568,0.778985507246,0.294964028777,0.798913043478,0.294964028777,0.769927536232,0.280575539568,0.76268115942,0.0543489013002,0.00128967860635,0.00719424460432,0.0135794061146
8,20.915296495,0.491529583931,0.291366906475,0.778985507246,auto,3,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 3}",3,0.287769784173,0.786231884058,0.294964028777,0.786231884058,0.294964028777,0.768115942029,0.287769784173,0.775362318841,0.577201587794,0.00534274424058,0.00359712230216,0.00768594327377
9,0.437071561813,0.0116949677467,0.289568345324,0.98097826087,log2,1,100,"{'max_features': 'log2', 'n_estimators': 100, 'min_samples_leaf': 1}",8,0.302158273381,0.983695652174,0.287769784173,0.983695652174,0.26618705036,0.980072463768,0.302158273381,0.976449275362,0.0121668047629,0.000902256491612,0.0147218575034,0.0030041891217
10,4.34930479527,0.1231097579,0.276978417266,0.98097826087,log2,1,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'min_samples_leaf': 1}",13,0.258992805755,0.983695652174,0.258992805755,0.983695652174,0.294964028777,0.980072463768,0.294964028777,0.976449275362,0.0527987680104,0.00308236193959,0.0179856115108,0.0030041891217
11,21.9668297172,0.596391201019,0.280575539568,0.98097826087,log2,1,5000,"{'max_features': 'log2', 'n_estimators': 5000, 'min_samples_leaf': 1}",11,0.258992805755,0.983695652174,0.26618705036,0.983695652174,0.330935251799,0.980072463768,0.26618705036,0.976449275362,0.0985132713605,0.00594192903749,0.0292231597289,0.0030041891217
12,0.347044050694,0.0108019709587,0.280575539568,0.767663043478,log2,2,100,"{'max_features': 'log2', 'n_estimators': 100, 'min_samples_leaf': 2}",11,0.302158273381,0.757246376812,0.251798561151,0.788043478261,0.287769784173,0.760869565217,0.280575539568,0.764492753623,0.0106952607871,0.00123986878161,0.0183417968115,0.0120423331525
13,3.33589702845,0.100521445274,0.291366906475,0.791213768116,log2,2,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'min_samples_leaf': 2}",3,0.309352517986,0.782608695652,0.287769784173,0.807971014493,0.294964028777,0.775362318841,0.273381294964,0.798913043478,0.0297640794403,0.0021234793645,0.0129696089045,0.0128976728858
14,16.9086675048,0.510723471642,0.287769784173,0.788496376812,log2,2,5000,"{'max_features': 'log2', 'n_estimators': 5000, 'min_samples_leaf': 2}",9,0.302158273381,0.778985507246,0.280575539568,0.802536231884,0.287769784173,0.773550724638,0.280575539568,0.798913043478,0.189722438244,0.0100955597101,0.00881111418267,0.0124444127392
15,0.327976226807,0.0112122297287,0.273381294964,0.588315217391,log2,3,100,"{'max_features': 'log2', 'n_estimators': 100, 'min_samples_leaf': 3}",15,0.287769784173,0.610507246377,0.273381294964,0.588768115942,0.273381294964,0.585144927536,0.258992805755,0.56884057971,0.00846871448351,0.00111017499287,0.0101741982905,0.0148492720206
16,3.14039045572,0.0993852615356,0.267985611511,0.585597826087,log2,3,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'min_samples_leaf': 3}",17,0.287769784173,0.597826086957,0.251798561151,0.588768115942,0.273381294964,0.56884057971,0.258992805755,0.586956521739,0.0333582505993,0.00193867514142,0.0138150103379,0.0105146619259
17,15.8700810075,0.470781266689,0.267985611511,0.583786231884,log2,3,5000,"{'max_features': 'log2', 'n_estimators': 5000, 'min_samples_leaf': 3}",17,0.280575539568,0.592391304348,0.258992805755,0.588768115942,0.273381294964,0.570652173913,0.258992805755,0.583333333333,0.185274730746,0.0120521456741,0.00934559788257,0.0082397669378
