,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_min_samples_leaf,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.26342022419,0.00654947757721,0.388888888889,1.0,auto,1,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 1}",7,0.277777777778,1.0,0.388888888889,1.0,0.333333333333,1.0,0.555555555556,1.0,0.00158029029765,0.000846067044459,0.10393492741,0.0
1,2.679436028,0.0676099658012,0.347222222222,1.0,auto,1,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 1}",10,0.388888888889,1.0,0.277777777778,1.0,0.388888888889,1.0,0.333333333333,1.0,0.0147814724583,0.000633465072042,0.0460642331994,0.0
2,13.369264245,0.33201444149,0.361111111111,1.0,auto,1,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 1}",9,0.333333333333,1.0,0.277777777778,1.0,0.333333333333,1.0,0.5,1.0,0.0495925407444,0.00497511008383,0.0833333333333,0.0
3,0.26316857338,0.00615972280502,0.388888888889,0.95652173913,auto,2,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 2}",7,0.333333333333,0.942028985507,0.388888888889,0.942028985507,0.277777777778,0.985507246377,0.555555555556,0.95652173913,0.0106104141784,0.000325022171374,0.10393492741,0.0177499256723
4,2.56432592869,0.0616005659103,0.333333333333,0.963768115942,auto,2,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 2}",15,0.277777777778,0.971014492754,0.277777777778,0.95652173913,0.333333333333,0.95652173913,0.444444444444,0.971014492754,0.0220404658091,0.00196686782435,0.068041381744,0.00724637681159
5,11.9853597879,0.280089199543,0.319444444444,0.967391304348,auto,2,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 2}",17,0.277777777778,0.971014492754,0.277777777778,0.95652173913,0.277777777778,0.95652173913,0.444444444444,0.985507246377,0.309742067032,0.00452184922059,0.0721687836487,0.0120167564868
6,0.23704200983,0.00584918260574,0.416666666667,0.858695652174,auto,3,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 3}",3,0.277777777778,0.884057971014,0.388888888889,0.855072463768,0.444444444444,0.869565217391,0.555555555556,0.826086956522,0.00513442189051,0.000253534611564,0.100154202096,0.0214350716779
7,2.31609994173,0.0549003481865,0.347222222222,0.891304347826,auto,3,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 3}",10,0.277777777778,0.927536231884,0.333333333333,0.898550724638,0.388888888889,0.913043478261,0.388888888889,0.826086956522,0.0137299344366,0.00157247499764,0.0460642331994,0.039022933385
8,11.5870484114,0.279110968113,0.402777777778,0.909420289855,auto,3,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 3}",4,0.277777777778,0.927536231884,0.444444444444,0.913043478261,0.388888888889,0.927536231884,0.5,0.869565217391,0.0470495827724,0.00253135860898,0.0821677747653,0.023758835233
9,0.239677786827,0.00670093297958,0.347222222222,1.0,log2,1,100,"{'max_features': 'log2', 'n_estimators': 100, 'min_samples_leaf': 1}",10,0.333333333333,1.0,0.388888888889,1.0,0.277777777778,1.0,0.388888888889,1.0,0.00956188578702,0.0003087690606,0.0460642331994,0.0
10,2.35818630457,0.0671062469482,0.319444444444,1.0,log2,1,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'min_samples_leaf': 1}",17,0.277777777778,1.0,0.277777777778,1.0,0.333333333333,1.0,0.388888888889,1.0,0.00471693131919,0.00873264063415,0.0460642331994,0.0
11,11.942009747,0.312790095806,0.333333333333,1.0,log2,1,5000,"{'max_features': 'log2', 'n_estimators': 5000, 'min_samples_leaf': 1}",15,0.388888888889,1.0,0.333333333333,1.0,0.277777777778,1.0,0.333333333333,1.0,0.0483155875747,0.00755825171189,0.0392837100659,0.0
12,0.240922212601,0.00603425502777,0.444444444444,0.927536231884,log2,2,100,"{'max_features': 'log2', 'n_estimators': 100, 'min_samples_leaf': 2}",1,0.277777777778,0.95652173913,0.388888888889,0.898550724638,0.5,0.942028985507,0.611111111111,0.913043478261,0.01123304666,0.000514687802241,0.12422599875,0.0229150555085
13,2.27607697248,0.0544915795326,0.347222222222,0.942028985507,log2,2,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'min_samples_leaf': 2}",10,0.222222222222,0.971014492754,0.277777777778,0.913043478261,0.444444444444,0.95652173913,0.444444444444,0.927536231884,0.0114404463716,0.00109251834279,0.099186505952,0.0229150555085
14,11.4811745286,0.271425187588,0.347222222222,0.949275362319,log2,2,5000,"{'max_features': 'log2', 'n_estimators': 5000, 'min_samples_leaf': 2}",10,0.222222222222,0.971014492754,0.277777777778,0.913043478261,0.444444444444,0.95652173913,0.444444444444,0.95652173913,0.036011226381,0.00418163031132,0.099186505952,0.0217391304348
15,0.229583024979,0.00632548332214,0.402777777778,0.786231884058,log2,3,100,"{'max_features': 'log2', 'n_estimators': 100, 'min_samples_leaf': 3}",4,0.277777777778,0.782608695652,0.444444444444,0.739130434783,0.444444444444,0.869565217391,0.444444444444,0.753623188406,0.00907804027444,0.000587780934552,0.0721687836487,0.0505950726224
16,2.2718937993,0.0541604161263,0.430555555556,0.833333333333,log2,3,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'min_samples_leaf': 3}",2,0.333333333333,0.884057971014,0.444444444444,0.826086956522,0.5,0.898550724638,0.444444444444,0.724637681159,0.0110921675323,0.00221052994769,0.0605402631047,0.0683621821164
17,11.3887994885,0.276365041733,0.402777777778,0.844202898551,log2,3,5000,"{'max_features': 'log2', 'n_estimators': 5000, 'min_samples_leaf': 3}",4,0.333333333333,0.869565217391,0.444444444444,0.840579710145,0.5,0.898550724638,0.333333333333,0.768115942029,0.0325211680877,0.00297691911597,0.0721687836487,0.0484749571024
