,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_min_samples_leaf,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.510818481445,0.0106342434883,0.41726618705,1.0,auto,1,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 1}",8,0.446043165468,1.0,0.374100719424,1.0,0.374100719424,1.0,0.474820143885,1.0,0.0118562629686,0.000662356515167,0.0443483021796,0.0
1,5.03823006153,0.0954909920692,0.447841726619,1.0,auto,1,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 1}",2,0.489208633094,1.0,0.402877697842,1.0,0.388489208633,1.0,0.510791366906,1.0,0.0200531011002,0.00218621118058,0.0529583880012,0.0
2,25.2896244526,0.471253752708,0.451438848921,1.0,auto,1,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 1}",1,0.510791366906,1.0,0.395683453237,1.0,0.402877697842,1.0,0.496402877698,1.0,0.18159276529,0.00616213811565,0.0524674537619,0.0
3,0.428515076637,0.0092431306839,0.419064748201,0.937952898551,auto,2,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 2}",7,0.446043165468,0.940217391304,0.374100719424,0.93115942029,0.359712230216,0.940217391304,0.496402877698,0.940217391304,0.00950509628426,0.000202866087521,0.0553477789692,0.00392221650265
4,4.18788856268,0.0873667001724,0.429856115108,0.94384057971,auto,2,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 2}",4,0.460431654676,0.942028985507,0.381294964029,0.94384057971,0.374100719424,0.947463768116,0.503597122302,0.942028985507,0.0253094505406,0.00299590487532,0.0544046167707,0.00221874070904
5,21.0644652247,0.436564028263,0.429856115108,0.944746376812,auto,2,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 2}",4,0.467625899281,0.942028985507,0.388489208633,0.945652173913,0.374100719424,0.945652173913,0.489208633094,0.945652173913,0.130104681804,0.00240554127873,0.0494195383598,0.00156888660106
6,0.393206238747,0.0100275278091,0.393884892086,0.865036231884,auto,3,100,"{'max_features': 'auto', 'n_estimators': 100, 'min_samples_leaf': 3}",12,0.395683453237,0.860507246377,0.338129496403,0.871376811594,0.381294964029,0.865942028986,0.460431654676,0.86231884058,0.00971653102238,0.000940211012381,0.0438716220059,0.00415088378166
7,3.85232269764,0.0857288241386,0.402877697842,0.875905797101,auto,3,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'min_samples_leaf': 3}",10,0.431654676259,0.873188405797,0.359712230216,0.876811594203,0.359712230216,0.876811594203,0.460431654676,0.876811594203,0.0196347112859,0.00331041905773,0.0443483021796,0.00156888660106
8,19.3279815316,0.426972270012,0.410071942446,0.876811594203,auto,3,5000,"{'max_features': 'auto', 'n_estimators': 5000, 'min_samples_leaf': 3}",9,0.431654676259,0.873188405797,0.381294964029,0.880434782609,0.359712230216,0.878623188406,0.467625899281,0.875,0.0813762375432,0.00469934366986,0.0422566191528,0.00286438193856
9,0.397815465927,0.0111200213432,0.402877697842,1.0,log2,1,100,"{'max_features': 'log2', 'n_estimators': 100, 'min_samples_leaf': 1}",10,0.438848920863,1.0,0.309352517986,1.0,0.381294964029,1.0,0.482014388489,1.0,0.0105328250492,0.00081002285718,0.0647482014388,0.0
10,3.79468619823,0.104011058807,0.438848920863,1.0,log2,1,1000,"{'max_features': 'log2', 'n_estimators': 1000, 'min_samples_leaf': 1}",3,0.474820143885,1.0,0.388489208633,1.0,0.395683453237,1.0,0.496402877698,1.0,0.0201800182349,0.00875641238787,0.0474493020082,0.0
